1458 | 6
1470 | 19
1480 | 1
1484 | 4
1488 | 1
1492 | 5
1498 | 35
1502 | 4
1508 | 7927
1514 | 1
1524 | 2
1542 | 31
1544 | 2
1546 | 11
1554 | 2
1556 | 15
1558 | 5
1560 | 115
1562 | 84
1564 | 1
1582 | 58
1588 | 15
1590 | 4
1594 | 7
1596 | 94
1598 | 12
1602 | 7
1612 | 1
1618 | 271
1628 | 1
1630 | 39
1650 | 7694
1670 | 3
1674 | 96
1676 | 12
1680 | 1
1682 | 3
1692 | 6
1700 | 1
1702 | 22
1704 | 3
1714 | 3079
1720 | 7
1724 | 1
1726 | 742
1728 | 181
1730 | 3
1732 | 10
1734 | 20
1736 | 121
1746 | 179
1750 | 15
1752 | 127
1760 | 18
1766 | 37
1770 | 14
1772 | 285
1774 | 23
1778 | 1189
1782 | 37
1784 | 1
1792 | 1001
1794 | 64
1796 | 86
1798 | 11
1800 | 1
1810 | 1
1816 | 3
1818 | 233
1820 | 2
1828 | 1
1832 | 2
1836 | 4
1838 | 2
1850 | 2
1852 | 7
1856 | 22
1860 | 2
1862 | 3
1864 | 5
1868 | 1
1870 | 3
1878 | 340
1880 | 15
1884 | 151
1888 | 2
1896 | 35
1904 | 5
1906 | 64
1908 | 16
1910 | 1
1914 | 342
1918 | 23
1922 | 1
1930 | 739
1934 | 4
1936 | 7
1944 | 17
1956 | 8
1958 | 13
1960 | 2
1964 | 47
1968 | 1
1980 | 7
1982 | 1
1984 | 95
1988 | 6
1990 | 4
1992 | 3
1996 | 4
1998 | 1
2000 | 661
2002 | 394
2006 | 183
2012 | 1
2014 | 18
2016 | 2
2026 | 2
2028 | 4
2032 | 12
2048 | 7
2050 | 4
2054 | 6
2056 | 11
2058 | 1
2066 | 3
2076 | 13
2078 | 7
2080 | 1
2094 | 1
2100 | 1
2110 | 1
2114 | 9
2120 | 13
2122 | 12
2124 | 29
2162 | 1
2164 | 2
2166 | 34
2170 | 1
2174 | 18
2192 | 1
2202 | 1
2206 | 101
2212 | 41
2214 | 2
2218 | 6
2222 | 3
2230 | 98
2232 | 1
2236 | 2468
2238 | 3
2250 | 1
2252 | 2
2254 | 1
2256 | 28
2262 | 6
2264 | 15
2266 | 15
2270 | 1
2272 | 2
2274 | 1
2280 | 2
2284 | 8
2286 | 16
2290 | 1
2296 | 19
2298 | 6
2320 | 55
2322 | 2
2330 | 10
2336 | 3
2338 | 1
2342 | 2
2344 | 205
2346 | 1
2348 | 3
2354 | 16
2358 | 1
2360 | 1
2362 | 16
2366 | 4
2368 | 23
2370 | 945
2374 | 11
2378 | 28
2380 | 78
2384 | 12
2390 | 1
2394 | 164
2400 | 2
2404 | 8
2412 | 3
2414 | 7
2420 | 83
2424 | 6
2426 | 2
2428 | 2
2430 | 2
2436 | 4
2444 | 116
2464 | 8
2466 | 7
2470 | 1
2474 | 3
2484 | 1
2490 | 3
2492 | 4
2496 | 9
2500 | 2
2502 | 6
2504 | 12
2508 | 17
2518 | 1
2522 | 2
2526 | 21
2532 | 17
2536 | 22
2538 | 7387
2542 | 1
2544 | 3
2548 | 302
2556 | 4
2558 | 3
2560 | 1
2562 | 7
2566 | 7
2574 | 9
2576 | 43
2580 | 3
2582 | 740
2586 | 1
2588 | 10
2590 | 1
2596 | 15
2598 | 3
2604 | 1
2610 | 2
2612 | 5
2614 | 497
2618 | 9
2622 | 11
2626 | 701
2628 | 7
2632 | 58
2634 | 13
2636 | 1
2642 | 21
2650 | 2
2652 | 2
2654 | 1
2656 | 215
2660 | 102
2666 | 7
2668 | 3
2674 | 5
2676 | 1
2682 | 5
2684 | 11
2688 | 13
2698 | 5
2704 | 4
2710 | 34
2712 | 1
2716 | 7
2718 | 10
2720 | 240
2736 | 211
2738 | 4
2750 | 4
2760 | 7
2764 | 34
2768 | 2
2778 | 83
2780 | 1
2782 | 2
2784 | 1
2794 | 2
2798 | 5
2810 | 664
2812 | 5
2816 | 1
2820 | 10290
2826 | 1
2830 | 1
2836 | 11
2838 | 998
2842 | 4
2844 | 3
2846 | 8
2850 | 1
2856 | 31
2858 | 18
2860 | 3
2868 | 2
2872 | 22
2874 | 5
2876 | 5
2884 | 199
2890 | 4
2896 | 3
2900 | 366
2904 | 2
2906 | 7211
2910 | 4
2914 | 5
2916 | 9
2926 | 28
2934 | 117
2938 | 47
2942 | 7
2944 | 1
2950 | 6
2954 | 74
2960 | 3
2962 | 1
2964 | 35
2976 | 4
2988 | 2
3000 | 5
3004 | 1
3008 | 13
3010 | 15
3016 | 8
3026 | 12
3034 | 2
3046 | 1
3050 | 41
3056 | 36
3060 | 647
3062 | 2
3066 | 6
3068 | 1
3074 | 2
3078 | 5
3088 | 6
3096 | 36
3098 | 3
3100 | 4
3102 | 3
3110 | 1
3120 | 2
3122 | 15
3126 | 6
3128 | 13
3134 | 4
3148 | 501
3154 | 5
3156 | 3
3158 | 5
